0.41798,6.541,522.66,211.71,4.7998,1.9196,17.176,19.244
0.63243,4.3286,321.03,12.405,0.2789,17.045,3.83,7.408
0,0.47709,139.35,7.2452,0,0.63223,1.6418,1.1795
2.2657,12.88,389.37,103.03,3.1559,4.8284,9.4698,9.7543
0.79438,16.248,463.21,148.62,4.4109,0.3281,17.199,21.921
0.037642,10.015,304.64,31.092,2.2979,4.3379,5.3254,8.1224
1.3802,16.488,389.77,121.18,1.7922,1.9308,13.697,24.87
4.2075,10.411,702.22,222.87,5.2992,7.1204,35.118,34.435
0,11.359,517.64,136.23,0,0.31443,11.049,5.4698
0,10.889,482.84,45.413,8.6878,8.5324,253.39,102.43
0.6631,13.072,510.49,260.68,4.6282,10.443,20.031,31.143
0,18.129,482.03,156.84,5.748,3.2558,22.937,18.067
0.70085,8.6785,564.12,364.55,0,0.079096,3.6728,24.568
0,16,577.3,324.02,1.4917,3.1097,16.035,24.01
1.9231,15.148,416.01,209.99,5.7151,7.4602,15.929,30.145
112.02,198.03,210.97,18.955,0,1.0126,6.5388,1.1947
12.09,5.6317,408.87,21.756,0,0.54713,33.131,16.735
35.276,133.38,417.97,10.644,0,0.017146,19.285,15.408
0.41084,20.212,775.84,340.04,1.9046,0,25.77,43.862
0.21615,1.9171,412.48,165.39,0,0,12.757,6.6137
17.655,4.4432,430.57,13.203,0,1.8466,131.87,95.159
88.614,97.851,199.2,20.861,1.8101,0,13.301,1.1244
14.529,163.67,245.66,10.387,0.702,0,2.7566,4.7004
0.67081,9.9159,375.08,193.46,2.9016,5.4338,5.4699,8.8344
0,6.4136,431.33,150.41,4.5347,1.1602,7.1086,12.8
0,5.3392,272.98,5.6257,6.9361,3.0723,7.3077,10.883
0,7.5448,353.81,50.155,3.9124,1.4514,12.239,28.352
0,1.2678,193.19,18.241,2.133,2.6842,101.15,54.777
0,14.074,443.77,286.99,2.3037,0,5.9836,14.04
0,4.0234,296.35,10.414,1.6823,0,11.273,7.78
0,0.75842,58.795,14.284,0.50194,2.8054,8.2916,0.69543
0,5.7759,626.35,127.25,3.5706,0,3.2639,4.5154
3.4255,18.072,605.27,179.37,7.2319,6.0806,17.339,45.811
1.5954,12.545,461.93,192.84,2.5161,2.1025,24.786,20.989
0.8097,5.2494,254.91,0,0,4.5083,24.546,2.1327
1.8519,3.4171,196.6,3.4429,0,19.459,25.855,2.4506
0,3.8956,208.08,2.4151,1.0134,4.631,0,0
0,8.6568,456.51,127.42,4.2212,3.8106,8.0438,22.143
0,13.767,458.41,187.85,11.602,0.80754,25.107,13.773
0,7.3842,351.29,13.141,28.497,3.8722,10.825,6.3856
0,7.2468,568.43,237.24,4.7566,0.72984,14.988,18.287
0,1.0268,209.96,9.8874,0.47768,0,119.03,14.604
0,8.3532,496.31,100.25,0.91075,0,4.615,0.84133
4.9781,1.6997,311.8,13.62,0,0.68762,31.094,19.873
1.5393,19.216,607.04,301.39,5.4883,3.1486,15.85,21.5
0,20.823,765.21,315.67,6.2719,2.4897,33.871,34.274
0.69037,15.857,539.65,264.43,4.2958,0.56174,20.203,28.851
0,6.8131,269.09,46.743,1.7108,0.61684,0.41244,5.6627
0,6.6538,585.1,346.83,9.4781,4.1928,10.153,13.264
0,17.926,344.61,155.28,9.6486,3.3571,7.2812,29.638
2.2076,11.81,514.33,331.69,3.838,4.7117,18.509,29.273
0,12.152,669.4,61.726,118.24,4.4043,18.21,25.879
20.15,99.359,172.55,9.7395,1.869,1.2064,3.8386,1.159
0,9.5368,519.64,357.35,7.5792,2.7634,10.786,32.691
123.14,192.51,228.97,7.213,1.2514,0.32778,2.9184,3.6608
0.67166,13.334,327.75,102.56,6.5986,4.1445,25.444,14.853
107.19,172.63,269.24,20.451,0,0,6.7798,0.16351
0,12.039,381.35,116.15,0.21479,1.2007,0,12.37
58.061,129.99,250.28,12.387,3.0585,1.4483,3.7886,2.3125
0,12.345,711.13,94.384,122.7,13.903,12.374,10.057
62.889,100.77,118.45,6.6115,0,0.17547,1.6657,4.5645
1.1365,9.8576,641.13,136.19,0,1.4397,0.68381,12.508
0,7.9296,568.88,213.39,1.8102,0,17.972,13.372
0,8.0629,383.64,7.5208,73.579,1.4994,13.041,8.7625
1.7531,9.9432,344.31,34.787,0,4.327,17.418,17.299
37.037,171.42,275.09,15.57,0,0,5.885,3.756
2.3845,4.2677,226.29,7.9637,0,2.9741,188.69,38.985
1.5071,2.6203,234.87,3.6362,1.6579,0,117.36,38.29
0.90161,7.8027,665.34,187.84,1.9706,1.417,21.602,37.443
1.9453,6.7319,254.41,135.94,0,0.91263,5.2363,16.091
0.043932,4.4057,288.45,14.028,0,77.932,105.21,7.4572
0,7.3543,405.63,102.7,0,0.87927,0,10.41
1.8842,1.4125,268.54,12.856,0.50499,1.2009,278.66,76.617
0,1.4551,267.13,9.1018,0,0.90075,2.9223,3.1183
1.3983,9.0672,510.48,225.46,3.3085,3.3633,26.084,46.49
1.1272,6.7905,524.2,9.2742,181.86,0.42238,9.1603,8.1377
0.72474,5.7078,530.95,248.8,1.3555,0,4.6681,4.9397
2.0315,10.664,295.45,151.96,3.5671,3.9592,16.547,8.1973
29.238,115.54,204.75,0,0,3.1831,1.8885,3.5729
0.92553,1.2893,248.51,17.279,0.34171,0,77.989,46.674
2.9955,17.834,527.77,315.15,4.6782,3.7769,11.626,20.511
0.27578,11.585,556.7,274.46,4.7454,0,15.812,17.346
97.184,148.18,251.82,15.348,0,2.5152,1.7175,2.1944
0.044786,16.497,660.23,310.16,8.5708,8.5495,14.754,36.533
0.3518,12.902,274.23,44.914,3.6836,8.8052,191.1,67.365
53.37,25.694,137.89,8.7542,0.6718,0,0,2.5461
0.77202,10.509,517.66,236.31,2.0319,0,0.42449,18.545
0.8376,5.7808,544.13,377.47,3.3702,0,1.0282,34.658
